"","seqid","source","type","start","end","score","strand","phase","ID","coverage","sequence_ID","extra_copy_number","copy_num_ID"
"1511","ctg.s1.000000F","Liftoff","gene",1528679,1529782,".","-",".","SAUSA300_RS07380","1.0","1.0","0","SAUSA300_RS07380_0"
"1512","ctg.s1.000000F","Liftoff","gene",1529930,1531228,".","-",".","SAUSA300_RS07385","1.0","1.0","0","SAUSA300_RS07385_0"
"1513","ctg.s1.000000F","Liftoff","gene",1531238,1532302,".","-",".","SAUSA300_RS07390","1.0","1.0","0","SAUSA300_RS07390_0"
"1514","ctg.s1.000000F","Liftoff","gene",1532328,1533494,".","-",".","SAUSA300_RS07395","1.0","1.0","0","SAUSA300_RS07395_0"
"1515","ctg.s1.000000F","Liftoff","gene",1533880,1534080,".","-",".","SAUSA300_RS07400","1.0","1.0","0","SAUSA300_RS07400_0"
"1516","ctg.s1.000000F","Liftoff","gene",1534289,1534738,".","-",".","SAUSA300_RS07405","1.0","1.0","0","SAUSA300_RS07405_0"
"1517","ctg.s1.000000F","Liftoff","gene",1534830,1535774,".","-",".","SAUSA300_RS07410","1.0","1.0","0","SAUSA300_RS07410_0"
"1518","ctg.s1.000000F","Liftoff","gene",1535791,1536516,".","-",".","SAUSA300_RS07415","1.0","1.0","0","SAUSA300_RS07415_0"
"1519","ctg.s1.000000F","Liftoff","gene",1536519,1537091,".","-",".","SAUSA300_RS07420","1.0","1.0","0","SAUSA300_RS07420_0"
"1520","ctg.s1.000000F","Liftoff","gene",1537018,1537332,".","+",".","SAUSA300_RS07425","1.0","1.0","0","SAUSA300_RS07425_0"
"1521","ctg.s1.000000F","Liftoff","gene",1537522,1537794,".","-",".","SAUSA300_RS07430","1.0","1.0","0","SAUSA300_RS07430_0"
"1522","ctg.s1.000000F","Liftoff","gene",1537965,1538963,".","-",".","SAUSA300_RS07435","1.0","1.0","0","SAUSA300_RS07435_0"
"1523","ctg.s1.000000F","Liftoff","gene",1538980,1540290,".","-",".","SAUSA300_RS07440","1.0","1.0","0","SAUSA300_RS07440_0"
"1524","ctg.s1.000000F","Liftoff","gene",1540512,1541687,".","-",".","SAUSA300_RS07445","1.0","1.0","0","SAUSA300_RS07445_0"
"1525","ctg.s1.000000F","Liftoff","gene",1541944,1542135,".","-",".","SAUSA300_RS07450","1.0","1.0","0","SAUSA300_RS07450_0"
"1526","ctg.s1.000000F","Liftoff","gene",1542089,1542226,".","+",".","SAUSA300_RS07455","1.0","1.0","0","SAUSA300_RS07455_0"
"1527","ctg.s1.000000F","Liftoff","gene",1542252,1542368,".","-",".","SAUSA300_RS07460","1.0","1.0","0","SAUSA300_RS07460_0"
"1528","ctg.s1.000000F","Liftoff","gene",1542399,1543058,".","-",".","SAUSA300_RS07465","1.0","1.0","0","SAUSA300_RS07465_0"
"1529","ctg.s1.000000F","Liftoff","gene",1543135,1544103,".","+",".","SAUSA300_RS07470","1.0","1.0","0","SAUSA300_RS07470_0"
"1530","ctg.s1.000000F","Liftoff","gene",1544218,1545204,".","-",".","SAUSA300_RS07475","1.0","1.0","0","SAUSA300_RS07475_0"
"1531","ctg.s1.000000F","Liftoff","gene",1545365,1545481,".","-",".","SAUSA300_RS07480","1.0","1.0","0","SAUSA300_RS07480_0"
"1532","ctg.s1.000000F","Liftoff","gene",1545606,1547066,".","-",".","SAUSA300_RS07485","1.0","1.0","0","SAUSA300_RS07485_0"
"1533","ctg.s1.000000F","Liftoff","gene",1547219,1548598,".","-",".","SAUSA300_RS07490","1.0","1.0","0","SAUSA300_RS07490_0"
"1534","ctg.s1.000000F","Liftoff","gene",1548588,1549541,".","-",".","SAUSA300_RS07495","1.0","1.0","0","SAUSA300_RS07495_0"
"1535","ctg.s1.000000F","Liftoff","gene",1549649,1549897,".","+",".","SAUSA300_RS07500","1.0","1.0","0","SAUSA300_RS07500_0"
"1536","ctg.s1.000000F","Liftoff","gene",1550003,1550548,".","-",".","SAUSA300_RS07505","1.0","1.0","0","SAUSA300_RS07505_0"
"1537","ctg.s1.000000F","Liftoff","gene",1550827,1550946,".","-",".","SAUSA300_RS07510","1.0","1.0","0","SAUSA300_RS07510_0"
"1538","ctg.s1.000000F","Liftoff","gene",1551145,1552059,".","-",".","SAUSA300_RS07515","1.0","1.0","0","SAUSA300_RS07515_0"
"1539","ctg.s1.000000F","Liftoff","gene",1552074,1552280,".","-",".","SAUSA300_RS07520","1.0","1.0","0","SAUSA300_RS07520_0"
"1540","ctg.s1.000000F","Liftoff","gene",1552273,1553211,".","-",".","SAUSA300_RS07525","1.0","1.0","0","SAUSA300_RS07525_0"
"1541","ctg.s1.000000F","Liftoff","gene",1553268,1554185,".","-",".","SAUSA300_RS07530","1.0","1.0","0","SAUSA300_RS07530_0"
"1542","ctg.s1.000000F","Liftoff","gene",1554276,1554527,".","-",".","SAUSA300_RS07535","1.0","1.0","0","SAUSA300_RS07535_0"
"1543","ctg.s1.000000F","Liftoff","gene",1554710,1555693,".","-",".","SAUSA300_RS07540","1.0","1.0","0","SAUSA300_RS07540_0"
"1544","ctg.s1.000000F","Liftoff","gene",1555689,1556627,".","-",".","SAUSA300_RS07545","1.0","1.0","0","SAUSA300_RS07545_0"
"1545","ctg.s1.000000F","Liftoff","gene",1557017,1558471,".","-",".","SAUSA300_RS07550","1.0","1.0","0","SAUSA300_RS07550_0"
"1546","ctg.s1.000000F","Liftoff","gene",1558482,1558784,".","-",".","SAUSA300_RS07555","1.0","1.0","0","SAUSA300_RS07555_0"
"1547","ctg.s1.000000F","Liftoff","gene",1558920,1559219,".","-",".","SAUSA300_RS07560","1.0","1.0","0","SAUSA300_RS07560_0"
"1548","ctg.s1.000000F","Liftoff","gene",1559265,1559429,".","-",".","SAUSA300_RS07565","1.0","1.0","0","SAUSA300_RS07565_0"
"1549","ctg.s1.000000F","Liftoff","gene",1559422,1559811,".","-",".","SAUSA300_RS07570","1.0","1.0","0","SAUSA300_RS07570_0"
"1550","ctg.s1.000000F","Liftoff","gene",1559811,1561277,".","-",".","SAUSA300_RS07575","1.0","1.0","0","SAUSA300_RS07575_0"
"1551","ctg.s1.000000F","Liftoff","gene",1561277,1563187,".","-",".","SAUSA300_RS07580","1.0","1.0","0","SAUSA300_RS07580_0"
"1552","ctg.s1.000000F","Liftoff","gene",1563203,1563493,".","-",".","SAUSA300_RS07585","1.0","1.0","0","SAUSA300_RS07585_0"
"1553","ctg.s1.000000F","Liftoff","gene",1563493,1565076,".","-",".","SAUSA300_RS07590","1.0","1.0","0","SAUSA300_RS07590_0"
"1554","ctg.s1.000000F","Liftoff","gene",1565085,1565909,".","-",".","SAUSA300_RS07595","1.0","1.0","0","SAUSA300_RS07595_0"
"1555","ctg.s1.000000F","Liftoff","gene",1565909,1572109,".","-",".","SAUSA300_RS07600","1.0","1.0","0","SAUSA300_RS07600_0"
"1556","ctg.s1.000000F","Liftoff","gene",1572123,1572281,".","-",".","SAUSA300_RS07605","1.0","1.0","0","SAUSA300_RS07605_0"
"1557","ctg.s1.000000F","Liftoff","gene",1572323,1572673,".","-",".","SAUSA300_RS07610","1.0","1.0","0","SAUSA300_RS07610_0"
"1558","ctg.s1.000000F","Liftoff","gene",1572731,1573186,".","-",".","SAUSA300_RS07615","1.0","1.0","0","SAUSA300_RS07615_0"
"1559","ctg.s1.000000F","Liftoff","gene",1573278,1573919,".","-",".","SAUSA300_RS07620","1.0","1.0","0","SAUSA300_RS07620_0"
"1560","ctg.s1.000000F","Liftoff","gene",1573954,1574349,".","-",".","SAUSA300_RS07625","1.0","1.0","0","SAUSA300_RS07625_0"
"1561","ctg.s1.000000F","Liftoff","gene",1574350,1574751,".","-",".","SAUSA300_RS07630","1.0","1.0","0","SAUSA300_RS07630_0"
"1562","ctg.s1.000000F","Liftoff","gene",1574748,1575080,".","-",".","SAUSA300_RS07635","1.0","1.0","0","SAUSA300_RS07635_0"
"1563","ctg.s1.000000F","Liftoff","gene",1575092,1575370,".","-",".","SAUSA300_RS07640","1.0","1.0","0","SAUSA300_RS07640_0"
"1564","ctg.s1.000000F","Liftoff","gene",1575439,1576602,".","-",".","SAUSA300_RS07645","1.0","1.0","0","SAUSA300_RS07645_0"
"1565","ctg.s1.000000F","Liftoff","gene",1576614,1577387,".","-",".","SAUSA300_RS07650","1.0","1.0","0","SAUSA300_RS07650_0"
"1566","ctg.s1.000000F","Liftoff","gene",1577371,1578609,".","-",".","SAUSA300_RS07655","1.0","1.0","0","SAUSA300_RS07655_0"
"1567","ctg.s1.000000F","Liftoff","gene",1578614,1580305,".","-",".","SAUSA300_RS07660","1.0","1.0","0","SAUSA300_RS07660_0"
"1568","ctg.s1.000000F","Liftoff","gene",1580295,1580600,".","-",".","SAUSA300_RS07665","1.0","1.0","0","SAUSA300_RS07665_0"
"1569","ctg.s1.000000F","Liftoff","gene",1580727,1581041,".","-",".","SAUSA300_RS07670","1.0","1.0","0","SAUSA300_RS07670_0"
"1570","ctg.s1.000000F","Liftoff","gene",1581198,1581635,".","-",".","SAUSA300_RS07675","1.0","1.0","0","SAUSA300_RS07675_0"
"1571","ctg.s1.000000F","Liftoff","gene",1581648,1583015,".","-",".","SAUSA300_RS07680","1.0","1.0","0","SAUSA300_RS07680_0"
"1572","ctg.s1.000000F","Liftoff","gene",1582996,1583286,".","-",".","SAUSA300_RS07685","1.0","1.0","0","SAUSA300_RS07685_0"
"1573","ctg.s1.000000F","Liftoff","gene",1583420,1583518,".","+",".","SAUSA300_RS07690","1.0","1.0","0","SAUSA300_RS07690_0"
"1574","ctg.s1.000000F","Liftoff","gene",1583627,1586074,".","-",".","SAUSA300_RS07695","1.0","1.0","0","SAUSA300_RS07695_0"
"1575","ctg.s1.000000F","Liftoff","gene",1586129,1586335,".","+",".","SAUSA300_RS15345","1.0","1.0","0","SAUSA300_RS15345_0"
"1576","ctg.s1.000000F","Liftoff","gene",1586362,1586562,".","-",".","SAUSA300_RS07700","1.0","1.0","0","SAUSA300_RS07700_0"
"1577","ctg.s1.000000F","Liftoff","gene",1586630,1586782,".","-",".","SAUSA300_RS07705","1.0","1.0","0","SAUSA300_RS07705_0"
"1578","ctg.s1.000000F","Liftoff","gene",1586779,1587165,".","-",".","SAUSA300_RS07710","1.0","1.0","0","SAUSA300_RS07710_0"
"1579","ctg.s1.000000F","Liftoff","gene",1587158,1587394,".","-",".","SAUSA300_RS07715","1.0","1.0","0","SAUSA300_RS07715_0"
"1580","ctg.s1.000000F","Liftoff","gene",1587387,1587590,".","-",".","SAUSA300_RS07720","1.0","1.0","0","SAUSA300_RS07720_0"
"1581","ctg.s1.000000F","Liftoff","gene",1587587,1587793,".","-",".","SAUSA300_RS07725","1.0","1.0","0","SAUSA300_RS07725_0"
"1582","ctg.s1.000000F","Liftoff","gene",1587830,1588366,".","-",".","SAUSA300_RS07730","1.0","1.0","0","SAUSA300_RS07730_0"
"1583","ctg.s1.000000F","Liftoff","gene",1588359,1588607,".","-",".","SAUSA300_RS07735","1.0","1.0","0","SAUSA300_RS07735_0"
"1584","ctg.s1.000000F","Liftoff","gene",1588622,1588864,".","-",".","SAUSA300_RS07740","1.0","1.0","0","SAUSA300_RS07740_0"
"1585","ctg.s1.000000F","Liftoff","gene",1588879,1589079,".","-",".","SAUSA300_RS07745","1.0","1.0","0","SAUSA300_RS07745_0"
"1586","ctg.s1.000000F","Liftoff","gene",1589082,1589339,".","-",".","SAUSA300_RS07750","1.0","1.0","0","SAUSA300_RS07750_0"
"1587","ctg.s1.000000F","Liftoff","gene",1589339,1589740,".","-",".","SAUSA300_RS07755","1.0","1.0","0","SAUSA300_RS07755_0"
"1588","ctg.s1.000000F","Liftoff","gene",1589740,1589925,".","-",".","SAUSA300_RS07760","1.0","1.0","0","SAUSA300_RS07760_0"
"1589","ctg.s1.000000F","Liftoff","gene",1589938,1591890,".","-",".","SAUSA300_RS07765","1.0","1.0","0","SAUSA300_RS07765_0"
"1590","ctg.s1.000000F","Liftoff","gene",1591958,1592515,".","-",".","SAUSA300_RS07770","1.0","1.0","0","SAUSA300_RS07770_0"
"1591","ctg.s1.000000F","Liftoff","gene",1592541,1593707,".","-",".","SAUSA300_RS07775","1.0","1.0","0","SAUSA300_RS07775_0"
"1592","ctg.s1.000000F","Liftoff","gene",1593704,1594066,".","-",".","SAUSA300_RS07780","1.0","1.0","0","SAUSA300_RS07780_0"
"1593","ctg.s1.000000F","Liftoff","gene",1594080,1594364,".","-",".","SAUSA300_RS07785","1.0","1.0","0","SAUSA300_RS07785_0"
"1594","ctg.s1.000000F","Liftoff","gene",1594345,1594647,".","-",".","SAUSA300_RS07790","1.0","1.0","0","SAUSA300_RS07790_0"
"1595","ctg.s1.000000F","Liftoff","gene",1594640,1594957,".","-",".","SAUSA300_RS07795","1.0","1.0","0","SAUSA300_RS07795_0"
"1596","ctg.s1.000000F","Liftoff","gene",1595050,1595211,".","-",".","SAUSA300_RS07800","1.0","1.0","0","SAUSA300_RS07800_0"
"1597","ctg.s1.000000F","Liftoff","gene",1595223,1595486,".","-",".","SAUSA300_RS07805","1.0","1.0","0","SAUSA300_RS07805_0"
"1598","ctg.s1.000000F","Liftoff","gene",1595511,1595726,".","-",".","SAUSA300_RS07810","1.0","1.0","0","SAUSA300_RS07810_0"
"1599","ctg.s1.000000F","Liftoff","gene",1595794,1596012,".","+",".","SAUSA300_RS07815","1.0","1.0","0","SAUSA300_RS07815_0"
"1600","ctg.s1.000000F","Liftoff","gene",1596269,1596460,".","-",".","SAUSA300_RS07820","1.0","1.0","0","SAUSA300_RS07820_0"
"1601","ctg.s1.000000F","Liftoff","gene",1596621,1596950,".","+",".","SAUSA300_RS07825","1.0","1.0","0","SAUSA300_RS07825_0"
"1602","ctg.s1.000000F","Liftoff","gene",1596963,1597424,".","+",".","SAUSA300_RS07830","1.0","1.0","0","SAUSA300_RS07830_0"
"1603","ctg.s1.000000F","Liftoff","gene",1597442,1597876,".","+",".","SAUSA300_RS07835","1.0","1.0","0","SAUSA300_RS07835_0"
"1604","ctg.s1.000000F","Liftoff","gene",1597905,1598300,".","+",".","SAUSA300_RS07840","1.0","1.0","0","SAUSA300_RS07840_0"
"1605","ctg.s1.000000F","Liftoff","gene",1598390,1598536,".","+",".","SAUSA300_RS07845","1.0","1.0","0","SAUSA300_RS07845_0"
"1606","ctg.s1.000000F","Liftoff","gene",1598533,1599147,".","-",".","SAUSA300_RS07850","1.0","1.0","0","SAUSA300_RS07850_0"
"1607","ctg.s1.000000F","Liftoff","gene",1599273,1600478,".","+",".","SAUSA300_RS07855","1.0","1.0","0","SAUSA300_RS07855_0"
"1608","ctg.s1.000000F","Liftoff","gene",1600521,1601675,".","-",".","SAUSA300_RS15350","1.0","1.0","0","SAUSA300_RS15350_0"
"1609","ctg.s1.000000F","Liftoff","gene",1601702,1602547,".","-",".","SAUSA300_RS15355","1.0","1.0","0","SAUSA300_RS15355_0"
"1610","ctg.s1.000000F","Liftoff","gene",1602540,1603469,".","-",".","SAUSA300_RS07865","1.0","1.0","0","SAUSA300_RS07865_0"
"1611","ctg.s1.000000F","Liftoff","gene",1603714,1605465,".","-",".","SAUSA300_RS07870","1.0","1.0","0","SAUSA300_RS07870_0"
"1612","ctg.s1.000000F","Liftoff","gene",1605446,1606171,".","-",".","SAUSA300_RS07875","1.0","1.0","0","SAUSA300_RS07875_0"
"1613","ctg.s1.000000F","Liftoff","gene",1606304,1607041,".","-",".","SAUSA300_RS07880","1.0","1.0","0","SAUSA300_RS07880_0"
"1614","ctg.s1.000000F","Liftoff","gene",1607034,1607576,".","-",".","SAUSA300_RS07885","1.0","1.0","0","SAUSA300_RS07885_0"
"1615","ctg.s1.000000F","Liftoff","gene",1607569,1608300,".","-",".","SAUSA300_RS07890","1.0","1.0","0","SAUSA300_RS07890_0"
"1616","ctg.s1.000000F","Liftoff","gene",1608392,1608898,".","+",".","SAUSA300_RS07895","1.0","1.0","0","SAUSA300_RS07895_0"
"1617","ctg.s1.000000F","Liftoff","gene",1608976,1609863,".","-",".","SAUSA300_RS07900","1.0","1.0","0","SAUSA300_RS07900_0"
"1618","ctg.s1.000000F","Liftoff","gene",1609912,1610361,".","-",".","SAUSA300_RS07905","1.0","1.0","0","SAUSA300_RS07905_0"
"1619","ctg.s1.000000F","Liftoff","gene",1610466,1611008,".","-",".","SAUSA300_RS07910","1.0","1.0","0","SAUSA300_RS07910_0"
"1620","ctg.s1.000000F","Liftoff","gene",1611090,1611998,".","+",".","SAUSA300_RS07915","1.0","1.0","0","SAUSA300_RS07915_0"
"1621","ctg.s1.000000F","Liftoff","gene",1612214,1612462,".","-",".","SAUSA300_RS07920","1.0","1.0","0","SAUSA300_RS07920_0"
"1622","ctg.s1.000000F","Liftoff","gene",1612478,1613233,".","-",".","SAUSA300_RS07925","1.0","1.0","0","SAUSA300_RS07925_0"
"1623","ctg.s1.000000F","Liftoff","gene",1613375,1614190,".","+",".","SAUSA300_RS07930","1.0","1.0","0","SAUSA300_RS07930_0"
"1624","ctg.s1.000000F","Liftoff","gene",1614295,1615215,".","-",".","SAUSA300_RS07935","1.0","1.0","0","SAUSA300_RS07935_0"
"1625","ctg.s1.000000F","Liftoff","gene",1615528,1617012,".","+",".","SAUSA300_RS07940","1.0","1.0","0","SAUSA300_RS07940_0"
"1626","ctg.s1.000000F","Liftoff","gene",1617215,1618108,".","+",".","SAUSA300_RS07945","1.0","1.0","0","SAUSA300_RS07945_0"
"1627","ctg.s1.000000F","Liftoff","gene",1618191,1619840,".","-",".","SAUSA300_RS07950","1.0","1.0","0","SAUSA300_RS07950_0"
"1628","ctg.s1.000000F","Liftoff","gene",1619856,1620875,".","-",".","SAUSA300_RS07955","1.0","1.0","0","SAUSA300_RS07955_0"
"1629","ctg.s1.000000F","Liftoff","gene",1620876,1621130,".","-",".","SAUSA300_RS07960","1.0","1.0","0","SAUSA300_RS07960_0"
"1630","ctg.s1.000000F","Liftoff","gene",1621069,1621440,".","-",".","SAUSA300_RS07965","1.0","1.0","0","SAUSA300_RS07965_0"
"1631","ctg.s1.000000F","Liftoff","gene",1621659,1623065,".","-",".","SAUSA300_RS07970","1.0","1.0","0","SAUSA300_RS07970_0"
"1632","ctg.s1.000000F","Liftoff","gene",1623133,1624266,".","-",".","SAUSA300_RS07975","1.0","1.0","0","SAUSA300_RS07975_0"
"1633","ctg.s1.000000F","Liftoff","gene",1624529,1624708,".","+",".","SAUSA300_RS07980","1.0","1.0","0","SAUSA300_RS07980_0"
"1634","ctg.s1.000000F","Liftoff","gene",1624835,1625815,".","-",".","SAUSA300_RS07985","1.0","1.0","0","SAUSA300_RS07985_0"
"1635","ctg.s1.000000F","Liftoff","gene",1625829,1626266,".","-",".","SAUSA300_RS07990","1.0","1.0","0","SAUSA300_RS07990_0"
"1636","ctg.s1.000000F","Liftoff","gene",1626617,1627891,".","-",".","SAUSA300_RS07995","1.0","1.0","0","SAUSA300_RS07995_0"
"1637","ctg.s1.000000F","Liftoff","gene",1627904,1628887,".","-",".","SAUSA300_RS08000","1.0","1.0","0","SAUSA300_RS08000_0"
"1638","ctg.s1.000000F","Liftoff","gene",1628887,1629879,".","-",".","SAUSA300_RS08005","1.0","1.0","0","SAUSA300_RS08005_0"
"1639","ctg.s1.000000F","Liftoff","gene",1629895,1631316,".","-",".","SAUSA300_RS08010","1.0","1.0","0","SAUSA300_RS08010_0"
"1640","ctg.s1.000000F","Liftoff","gene",1631467,1633146,".","-",".","SAUSA300_RS08015","1.0","1.0","0","SAUSA300_RS08015_0"
"1641","ctg.s1.000000F","Liftoff","gene",1633162,1633614,".","-",".","SAUSA300_RS08020","1.0","1.0","0","SAUSA300_RS08020_0"
"1642","ctg.s1.000000F","Liftoff","gene",1634046,1634927,".","-",".","SAUSA300_RS08025","1.0","1.0","0","SAUSA300_RS08025_0"
"1643","ctg.s1.000000F","Liftoff","gene",1634905,1635135,".","-",".","SAUSA300_RS08030","1.0","1.0","0","SAUSA300_RS08030_0"
"1644","ctg.s1.000000F","Liftoff","gene",1635128,1636465,".","-",".","SAUSA300_RS08035","1.0","1.0","0","SAUSA300_RS08035_0"
"1645","ctg.s1.000000F","Liftoff","gene",1636482,1636871,".","-",".","SAUSA300_RS08040","1.0","1.0","0","SAUSA300_RS08040_0"
"1646","ctg.s1.000000F","Liftoff","gene",1636931,1637293,".","-",".","SAUSA300_RS08045","1.0","1.0","0","SAUSA300_RS08045_0"
"1647","ctg.s1.000000F","Liftoff","gene",1637308,1638663,".","-",".","SAUSA300_RS08050","1.0","1.0","0","SAUSA300_RS08050_0"
"1648","ctg.s1.000000F","Liftoff","gene",1638663,1639127,".","-",".","SAUSA300_RS08055","1.0","1.0","0","SAUSA300_RS08055_0"
"1649","ctg.s1.000000F","Liftoff","gene",1639601,1640158,".","-",".","SAUSA300_RS08135","1.0","1.0","0","SAUSA300_RS08135_0"
"1650","ctg.s1.000000F","Liftoff","gene",1640184,1641245,".","-",".","SAUSA300_RS08140","1.0","1.0","0","SAUSA300_RS08140_0"
"1651","ctg.s1.000000F","Liftoff","gene",1641350,1641931,".","+",".","SAUSA300_RS08145","1.0","1.0","0","SAUSA300_RS08145_0"
"1652","ctg.s1.000000F","Liftoff","gene",1641945,1642163,".","+",".","SAUSA300_RS08150","1.0","1.0","0","SAUSA300_RS08150_0"
"1653","ctg.s1.000000F","Liftoff","gene",1642227,1643057,".","-",".","SAUSA300_RS08155","1.0","1.0","0","SAUSA300_RS08155_0"
"1654","ctg.s1.000000F","Liftoff","gene",1643215,1643601,".","+",".","SAUSA300_RS08160","1.0","1.0","0","SAUSA300_RS08160_0"
"1655","ctg.s1.000000F","Liftoff","gene",1643966,1645438,".","-",".","SAUSA300_RS08165","1.0","1.0","0","SAUSA300_RS08165_0"
"1656","ctg.s1.000000F","Liftoff","gene",1645431,1646777,".","-",".","SAUSA300_RS08170","1.0","1.0","0","SAUSA300_RS08170_0"
"1657","ctg.s1.000000F","Liftoff","gene",1646797,1647888,".","-",".","SAUSA300_RS08175","1.0","1.0","0","SAUSA300_RS08175_0"
"1658","ctg.s1.000000F","Liftoff","gene",1648047,1648571,".","-",".","SAUSA300_RS08180","1.0","1.0","0","SAUSA300_RS08180_0"
"1659","ctg.s1.000000F","Liftoff","gene",1648561,1648707,".","-",".","SAUSA300_RS08185","1.0","1.0","0","SAUSA300_RS08185_0"
"1660","ctg.s1.000000F","Liftoff","gene",1648804,1649301,".","-",".","SAUSA300_RS08190","1.0","1.0","0","SAUSA300_RS08190_0"
"1661","ctg.s1.000000F","Liftoff","gene",1649219,1649539,".","-",".","SAUSA300_RS08195","1.0","1.0","0","SAUSA300_RS08195_0"
"1662","ctg.s1.000000F","Liftoff","gene",1649505,1649951,".","-",".","SAUSA300_RS08200","1.0","1.0","0","SAUSA300_RS08200_0"
"1663","ctg.s1.000000F","Liftoff","gene",1649929,1650240,".","-",".","SAUSA300_RS08205","1.0","1.0","0","SAUSA300_RS08205_0"
"1664","ctg.s1.000000F","Liftoff","gene",1650254,1651324,".","-",".","SAUSA300_RS08210","1.0","1.0","0","SAUSA300_RS08210_0"
"1665","ctg.s1.000000F","Liftoff","gene",1651296,1652270,".","-",".","SAUSA300_RS08215","1.0","1.0","0","SAUSA300_RS08215_0"
"1666","ctg.s1.000000F","Liftoff","gene",1652322,1652945,".","-",".","SAUSA300_RS08220","1.0","1.0","0","SAUSA300_RS08220_0"
"1667","ctg.s1.000000F","Liftoff","gene",1652942,1653271,".","-",".","SAUSA300_RS08225","1.0","1.0","0","SAUSA300_RS08225_0"
"1668","ctg.s1.000000F","Liftoff","gene",1653271,1654257,".","-",".","SAUSA300_RS08230","1.0","1.0","0","SAUSA300_RS08230_0"
"1669","ctg.s1.000000F","Liftoff","gene",1654254,1654457,".","-",".","SAUSA300_RS08235","1.0","1.0","0","SAUSA300_RS08235_0"
"1670","ctg.s1.000000F","Liftoff","gene",1654438,1655901,".","-",".","SAUSA300_RS08240","1.0","1.0","0","SAUSA300_RS08240_0"
"1671","ctg.s1.000000F","Liftoff","gene",1655913,1656452,".","-",".","SAUSA300_RS08245","1.0","1.0","0","SAUSA300_RS08245_0"
"1672","ctg.s1.000000F","Liftoff","gene",1656661,1656810,".","-",".","SAUSA300_RS08250","1.0","1.0","0","SAUSA300_RS08250_0"
"1673","ctg.s1.000000F","Liftoff","gene",1656923,1658998,".","-",".","SAUSA300_RS08255","1.0","1.0","0","SAUSA300_RS08255_0"
"1674","ctg.s1.000000F","Liftoff","gene",1659119,1659718,".","-",".","SAUSA300_RS08260","1.0","1.0","0","SAUSA300_RS08260_0"
"1675","ctg.s1.000000F","Liftoff","gene",1659995,1660405,".","-",".","SAUSA300_RS08265","1.0","1.0","0","SAUSA300_RS08265_0"
"1676","ctg.s1.000000F","Liftoff","gene",1660392,1661255,".","-",".","SAUSA300_RS08270","1.0","1.0","0","SAUSA300_RS08270_0"
"1677","ctg.s1.000000F","Liftoff","gene",1661297,1662082,".","-",".","SAUSA300_RS08275","1.0","1.0","0","SAUSA300_RS08275_0"
"1678","ctg.s1.000000F","Liftoff","gene",1662208,1663098,".","-",".","SAUSA300_RS08280","1.0","1.0","0","SAUSA300_RS08280_0"
"1679","ctg.s1.000000F","Liftoff","gene",1663108,1664454,".","-",".","SAUSA300_RS08285","1.0","1.0","0","SAUSA300_RS08285_0"
"1680","ctg.s1.000000F","Liftoff","gene",1664568,1665668,".","-",".","SAUSA300_RS08290","1.0","1.0","0","SAUSA300_RS08290_0"
"1681","ctg.s1.000000F","Liftoff","gene",1665671,1666348,".","-",".","SAUSA300_RS08295","1.0","1.0","0","SAUSA300_RS08295_0"
"1682","ctg.s1.000000F","Liftoff","gene",1666479,1667585,".","-",".","SAUSA300_RS08300","1.0","1.0","0","SAUSA300_RS08300_0"
"1683","ctg.s1.000000F","Liftoff","gene",1667809,1669608,".","-",".","SAUSA300_RS08305","1.0","1.0","0","SAUSA300_RS08305_0"
"1684","ctg.s1.000000F","Liftoff","gene",1669669,1670487,".","-",".","SAUSA300_RS08310","1.0","1.0","0","SAUSA300_RS08310_0"
"1685","ctg.s1.000000F","Liftoff","gene",1670498,1671121,".","-",".","SAUSA300_RS08315","1.0","1.0","0","SAUSA300_RS08315_0"
"1686","ctg.s1.000000F","Liftoff","gene",1671456,1672847,".","+",".","SAUSA300_RS08320","1.0","1.0","0","SAUSA300_RS08320_0"
"1687","ctg.s1.000000F","Liftoff","gene",1672997,1673743,".","-",".","SAUSA300_RS08325","1.0","1.0","0","SAUSA300_RS08325_0"
"1688","ctg.s1.000000F","Liftoff","gene",1673771,1674670,".","-",".","SAUSA300_RS08330","1.0","1.0","0","SAUSA300_RS08330_0"
"1689","ctg.s1.000000F","Liftoff","gene",1674671,1675075,".","-",".","SAUSA300_RS08335","1.0","1.0","0","SAUSA300_RS08335_0"
"1690","ctg.s1.000000F","Liftoff","gene",1675086,1675430,".","-",".","SAUSA300_RS08340","1.0","1.0","0","SAUSA300_RS08340_0"
"1691","ctg.s1.000000F","Liftoff","gene",1675433,1675900,".","-",".","SAUSA300_RS08345","1.0","1.0","0","SAUSA300_RS08345_0"
"1692","ctg.s1.000000F","Liftoff","gene",1675901,1676848,".","-",".","SAUSA300_RS08350","1.0","1.0","0","SAUSA300_RS08350_0"
"1693","ctg.s1.000000F","Liftoff","gene",1677152,1677850,".","-",".","SAUSA300_RS08355","1.0","1.0","0","SAUSA300_RS08355_0"
"1694","ctg.s1.000000F","Liftoff","gene",1677867,1678856,".","-",".","SAUSA300_RS08360","1.0","1.0","0","SAUSA300_RS08360_0"
"1695","ctg.s1.000000F","Liftoff","gene",1678874,1679557,".","-",".","SAUSA300_RS08365","1.0","1.0","0","SAUSA300_RS08365_0"
